date,rate
2021-07-26,1.5769
2021-07-27,1.5818
2021-07-28,1.5988
2021-07-29,1.5976
2021-07-30,1.5996
2021-08-02,1.6
2021-08-03,1.5965
2021-08-04,1.5923
2021-08-05,1.5914
2021-08-06,1.5887
2021-08-09,1.5888
2021-08-10,1.5884
2021-08-11,1.5906
2021-08-12,1.5887
2021-08-13,1.5916
2021-08-16,1.5946
2021-08-17,1.5896
2021-08-18,1.5895
2021-08-19,1.5907
2021-08-20,1.6
2021-08-23,1.6
2021-08-24,1.596
2021-08-25,1.5991
2021-08-26,1.595
2021-08-27,1.5865
2021-08-30,1.5872
2021-08-31,1.5806
2021-09-01,1.5762
2021-09-02,1.5909
2021-09-03,1.5927
2021-09-06,1.5943
2021-09-07,1.5968
2021-09-08,1.5964
2021-09-09,1.5904
2021-09-10,1.5929
2021-09-13,1.6
2021-09-14,1.598
2021-09-15,1.5944
2021-09-16,1.5944
2021-09-17,1.5877
2021-09-20,1.5892
2021-09-21,1.5931
2021-09-22,1.594
2021-09-23,1.5927
2021-09-24,1.5909
2021-09-27,1.5819
2021-09-28,1.5837
2021-09-29,1.5779
2021-09-30,1.5825
2021-10-01,1.5793
2021-10-04,1.576
2021-10-05,1.5715
2021-10-06,1.5734
2021-10-07,1.5723
2021-10-08,1.5593
2021-10-11,1.5519
2021-10-12,1.5552
2021-10-13,1.5681
2021-10-14,1.5652
2021-10-15,1.5628
2021-10-18,1.5617
2021-10-19,1.5679
2021-10-20,1.5662
2021-10-21,1.5672
2021-10-22,1.5627
2021-10-25,1.571
2021-10-26,1.5784
2021-10-27,1.5828
2021-10-28,1.5775
2021-10-29,1.575
2021-11-01,1.5776
2021-11-02,1.5819
2021-11-03,1.5798
2021-11-04,1.5837
2021-11-05,1.5778
2021-11-08,1.5676
2021-11-09,1.563
2021-11-10,1.5731
2021-11-11,1.5751
2021-11-12,1.575
2021-11-15,1.569
2021-11-16,1.5692
2021-11-17,1.5647
2021-11-18,1.5661
2021-11-19,1.57
2021-11-22,1.568
2021-11-23,1.5728
2021-11-24,1.5703
2021-11-25,1.5717
2021-11-26,1.5712
2021-11-29,1.5669
2021-11-30,1.5647
2021-12-01,1.5678
2021-12-02,1.5764
2021-12-03,1.5742
2021-12-06,1.5713
2021-12-07,1.5688
2021-12-08,1.5745
2021-12-09,1.5826
2021-12-10,1.5844
2021-12-13,1.591
2021-12-14,1.5844
2021-12-15,1.5921
2021-12-16,1.5871
2021-12-17,1.5962
2021-12-20,1.5941
2021-12-21,1.5873
2021-12-22,1.5847
2021-12-23,1.5842
2021-12-24,1.5823
2021-12-27,1.5819
2021-12-28,1.5853
2021-12-29,1.5865
2021-12-30,1.5894
2021-12-31,1.5814
2022-01-03,1.5705
2022-01-04,1.5778
2022-01-05,1.5789
2022-01-06,1.5787
2022-01-07,1.5849
2022-01-10,1.5926
2022-01-11,1.6
2022-01-12,1.5985
2022-01-13,1.6
2022-01-14,1.6
2022-01-17,1.5935
2022-01-18,1.59
2022-01-19,1.5939
2022-01-20,1.5944
2022-01-21,1.5906
2022-01-24,1.5992
2022-01-25,1.6
2022-01-26,1.5996
2022-01-27,1.6
2022-01-28,1.5926
2022-01-31,1.596
2022-02-01,1.5984
2022-02-02,1.5949
2022-02-03,1.5985
2022-02-04,1.6
2022-02-07,1.598
2022-02-08,1.6
2022-02-09,1.6
2022-02-10,1.6
2022-02-11,1.6
2022-02-14,1.5954
2022-02-15,1.5904
2022-02-16,1.5846
2022-02-17,1.5815
2022-02-18,1.5879
2022-02-21,1.5858
2022-02-22,1.5801
2022-02-23,1.5907
2022-02-24,1.5853
2022-02-25,1.5811
2022-02-28,1.5794
2022-03-01,1.5796
2022-03-02,1.579
2022-03-03,1.5798
2022-03-04,1.5804
2022-03-07,1.5694
2022-03-08,1.5738
2022-03-09,1.5781
2022-03-10,1.5858
2022-03-11,1.5916
2022-03-14,1.5871
2022-03-15,1.583
2022-03-16,1.5743
2022-03-17,1.5766
2022-03-18,1.5804
2022-03-21,1.5758
2022-03-22,1.5799
2022-03-23,1.5832
2022-03-24,1.5812
2022-03-25,1.5772
2022-03-28,1.5756
2022-03-29,1.5826
2022-03-30,1.5816
2022-03-31,1.5839
2022-04-01,1.5774
2022-04-04,1.5798
2022-04-05,1.5791
2022-04-06,1.5707
2022-04-07,1.5796
2022-04-08,1.5868
2022-04-11,1.5949
2022-04-12,1.5985
2022-04-13,1.5919
2022-04-14,1.5906
2022-04-15,1.5907
2022-04-18,1.592
2022-04-19,1.5896
2022-04-20,1.5906
2022-04-21,1.5886
2022-04-22,1.5831
2022-04-25,1.5847
2022-04-26,1.5966
2022-04-27,1.5975
2022-04-28,1.6
2022-04-29,1.6
2022-05-02,1.6
2022-05-03,1.6
2022-05-04,1.5951
2022-05-05,1.5999
2022-05-06,1.5969
2022-05-09,1.6
2022-05-10,1.5953
2022-05-11,1.6
2022-05-12,1.5935
2022-05-13,1.5925
2022-05-16,1.5827
2022-05-17,1.5919
2022-05-18,1.594
2022-05-19,1.5968
2022-05-20,1.5875
2022-05-23,1.5842
2022-05-24,1.5879
2022-05-25,1.5868
2022-05-26,1.5828
2022-05-27,1.5886
2022-05-30,1.5899
2022-05-31,1.5826
2022-06-01,1.5757
2022-06-02,1.5777
2022-06-03,1.5753
2022-06-06,1.5766
2022-06-07,1.5752
2022-06-08,1.5745
2022-06-09,1.5755
2022-06-10,1.5745
2022-06-13,1.5738
2022-06-14,1.5746
2022-06-15,1.5782
2022-06-16,1.5777
2022-06-17,1.5733
2022-06-20,1.5814
2022-06-21,1.5808
2022-06-22,1.5718
2022-06-23,1.5709
2022-06-24,1.5705
2022-06-27,1.5661
2022-06-28,1.5643
2022-06-29,1.5643
2022-06-30,1.5593
2022-07-01,1.5604
2022-07-04,1.5574
2022-07-05,1.549
2022-07-06,1.5516
2022-07-07,1.5462
2022-07-08,1.5362
2022-07-11,1.5283
2022-07-12,1.525
2022-07-13,1.5187
2022-07-14,1.5157
2022-07-15,1.5197
2022-07-18,1.5285
2022-07-19,1.5246
2022-07-20,1.5217
2022-07-21,1.5196
2022-07-22,1.516
2022-07-25,1.519
2022-07-26,1.5233
2022-07-27,1.5178
2022-07-28,1.5183
2022-07-29,1.5229
2022-08-01,1.5158
2022-08-02,1.5094
2022-08-03,1.5071
2022-08-04,1.4991
2022-08-05,1.495
2022-08-08,1.4997
2022-08-09,1.491
2022-08-10,1.4929
2022-08-11,1.4861
2022-08-12,1.4821
2022-08-15,1.4765
2022-08-16,1.477
2022-08-17,1.4837
2022-08-18,1.4848
2022-08-19,1.4847
2022-08-22,1.486
2022-08-23,1.4876
2022-08-24,1.4832
2022-08-25,1.4803
2022-08-26,1.4801
2022-08-29,1.4829
2022-08-30,1.4846
2022-08-31,1.488
2022-09-01,1.4926
2022-09-02,1.4904
2022-09-05,1.4961
2022-09-06,1.4972
2022-09-07,1.5037
2022-09-08,1.5133
2022-09-09,1.52
2022-09-12,1.5269
2022-09-13,1.5245
2022-09-14,1.5201
2022-09-15,1.518
2022-09-16,1.515
2022-09-19,1.517
2022-09-20,1.5128
2022-09-21,1.4986
2022-09-22,1.4998
2022-09-23,1.4973
2022-09-26,1.5041
2022-09-27,1.5081
2022-09-28,1.5097
2022-09-29,1.5165
2022-09-30,1.5099
2022-10-03,1.5178
2022-10-04,1.5175
2022-10-05,1.5152
2022-10-06,1.5123
2022-10-07,1.5164
2022-10-10,1.5099
2022-10-11,1.5084
2022-10-12,1.5065
2022-10-13,1.5006
2022-10-14,1.4973
2022-10-17,1.4937
2022-10-18,1.4947
2022-10-19,1.4956
2022-10-20,1.5014
2022-10-21,1.5033
2022-10-24,1.5017
2022-10-25,1.4987
2022-10-26,1.5003
2022-10-27,1.5049
2022-10-28,1.5103
2022-10-31,1.5045
2022-11-01,1.5034
2022-11-02,1.5061
2022-11-03,1.5001
2022-11-04,1.4967
2022-11-07,1.4976
2022-11-08,1.493
2022-11-09,1.4921
2022-11-10,1.4868
2022-11-11,1.4819
2022-11-14,1.4926
2022-11-15,1.4937
2022-11-16,1.4984
2022-11-17,1.4988
2022-11-18,1.4988
2022-11-21,1.5026
2022-11-22,1.5085
2022-11-23,1.5115
2022-11-24,1.5091
2022-11-25,1.51
2022-11-28,1.5101
2022-11-29,1.5104
2022-11-30,1.5185
2022-12-01,1.5144
2022-12-02,1.5078
2022-12-05,1.509
2022-12-06,1.5082
2022-12-07,1.5032
2022-12-08,1.5073
2022-12-09,1.5067
2022-12-12,1.5118
2022-12-13,1.5082
2022-12-14,1.5126
2022-12-15,1.5156
2022-12-16,1.5165
2022-12-19,1.5113
2022-12-20,1.5123
2022-12-21,1.5192
2022-12-22,1.5141
2022-12-23,1.5086
2022-12-26,1.5074
2022-12-27,1.5073
2022-12-28,1.5168
2022-12-29,1.5174
2022-12-30,1.5076
2023-01-02,1.5041
2023-01-03,1.5079
2023-01-04,1.5053
2023-01-05,1.5015
2023-01-06,1.5086
2023-01-09,1.5117
2023-01-10,1.5103
2023-01-11,1.5129
2023-01-12,1.5091
2023-01-13,1.5079
2023-01-16,1.5127
2023-01-17,1.5163
2023-01-18,1.515
2023-01-19,1.5168
2023-01-20,1.5098
2023-01-23,1.5027
2023-01-24,1.5068
2023-01-25,1.5053
2023-01-26,1.5109
2023-01-27,1.5142
2023-01-30,1.5169
2023-01-31,1.5238
2023-02-01,1.5241
2023-02-02,1.5322
2023-02-03,1.5306
2023-02-06,1.5336
2023-02-07,1.5243
2023-02-08,1.5179
2023-02-09,1.5294
2023-02-10,1.5331
2023-02-13,1.5346
2023-02-14,1.5324
2023-02-15,1.5368
2023-02-16,1.5261
2023-02-17,1.5282
2023-02-20,1.5319
2023-02-21,1.5348
2023-02-22,1.5349
2023-02-23,1.5314
2023-02-24,1.5336
2023-02-27,1.5325
2023-02-28,1.5404
2023-03-01,1.5392
2023-03-02,1.5401
2023-03-03,1.5497
2023-03-06,1.5574
2023-03-07,1.5595
2023-03-08,1.5648
2023-03-09,1.5658
2023-03-10,1.5644
2023-03-13,1.5627
2023-03-14,1.5631
2023-03-15,1.5502
2023-03-16,1.5443
2023-03-17,1.5443
2023-03-20,1.5412
2023-03-21,1.5442
2023-03-22,1.5464
2023-03-23,1.5406
2023-03-24,1.5331
2023-03-27,1.5421
2023-03-28,1.5376
2023-03-29,1.5345
2023-03-30,1.5366
2023-03-31,1.5348
2023-04-03,1.5347
2023-04-04,1.5371
2023-04-05,1.536
2023-04-06,1.5378
2023-04-07,1.5394
2023-04-10,1.5392
2023-04-11,1.5473
2023-04-12,1.5465
2023-04-13,1.552
2023-04-14,1.5567
2023-04-17,1.5606
2023-04-18,1.5633
2023-04-19,1.5573
2023-04-20,1.559
2023-04-21,1.5574
2023-04-24,1.5606
2023-04-25,1.5622
2023-04-26,1.5533
2023-04-27,1.5521
2023-04-28,1.547
2023-05-01,1.5449
2023-05-02,1.5524
2023-05-03,1.5549
2023-05-04,1.5559
2023-05-05,1.5576
2023-05-08,1.5549
2023-05-09,1.5545
2023-05-10,1.553
2023-05-11,1.5495
2023-05-12,1.5424
2023-05-15,1.532
2023-05-16,1.5226
2023-05-17,1.5225
2023-05-18,1.5127
2023-05-19,1.5109
2023-05-22,1.5065
2023-05-23,1.5066
2023-05-24,1.5072
2023-05-25,1.5006
2023-05-26,1.5041
2023-05-29,1.502
2023-05-30,1.496
2023-05-31,1.4973
2023-06-01,1.49
2023-06-02,1.487
2023-06-05,1.4902
2023-06-06,1.4873
2023-06-07,1.4843
2023-06-08,1.4885
2023-06-09,1.4885
2023-06-12,1.4879
2023-06-13,1.4865
2023-06-14,1.4861
2023-06-15,1.4882
2023-06-16,1.4926
2023-06-19,1.4893
2023-06-20,1.4843
2023-06-21,1.4903
2023-06-22,1.4956
2023-06-23,1.5086
2023-06-26,1.5123
2023-06-27,1.5166
2023-06-28,1.5167
2023-06-29,1.5212
2023-06-30,1.5276
2023-07-03,1.5301
2023-07-04,1.5421
2023-07-05,1.5381
2023-07-06,1.5417
2023-07-07,1.5374
2023-07-10,1.5281
2023-07-11,1.5206
2023-07-12,1.5256
2023-07-13,1.5275
2023-07-14,1.5238
2023-07-17,1.5358
2023-07-18,1.5371
2023-07-19,1.5413
2023-07-20,1.5377
2023-07-21,1.533
2023-07-24,1.5326
2023-07-25,1.5417
2023-07-26,1.5406
2023-07-27,1.5357
2023-07-28,1.5359
2023-07-31,1.5362
2023-08-01,1.535
2023-08-02,1.5409
2023-08-03,1.5496
2023-08-04,1.5575
2023-08-07,1.554
2023-08-08,1.5539
2023-08-09,1.5566
2023-08-10,1.556
2023-08-11,1.5599
2023-08-14,1.5587
2023-08-15,1.5527
2023-08-16,1.548
2023-08-17,1.5449
2023-08-18,1.5403
2023-08-21,1.5446
2023-08-22,1.5505
2023-08-23,1.5417
2023-08-24,1.5427
2023-08-25,1.5522
2023-08-28,1.5491
2023-08-29,1.5517
2023-08-30,1.5491
2023-08-31,1.5499
2023-09-01,1.5477
2023-09-04,1.5506
2023-09-05,1.5611
2023-09-06,1.5559
2023-09-07,1.5521
2023-09-08,1.5578
2023-09-11,1.5583
2023-09-12,1.563
2023-09-13,1.5728
2023-09-14,1.5713
2023-09-15,1.565
2023-09-18,1.5619
2023-09-19,1.5655
2023-09-20,1.5648
2023-09-21,1.5753
2023-09-22,1.5784
2023-09-25,1.5776
2023-09-26,1.5743
2023-09-27,1.5701
2023-09-28,1.563
2023-09-29,1.5601
2023-10-02,1.559
2023-10-03,1.5589
2023-10-04,1.5727
2023-10-05,1.5721
2023-10-06,1.5668
2023-10-09,1.5574
2023-10-10,1.5577
2023-10-11,1.5632
2023-10-12,1.5649
2023-10-13,1.5623
2023-10-16,1.5557
2023-10-17,1.5554
2023-10-18,1.5562
2023-10-19,1.5525
2023-10-20,1.5505
2023-10-23,1.5557
2023-10-24,1.5623
2023-10-25,1.5553
2023-10-26,1.5621
2023-10-27,1.5626
2023-10-30,1.565
2023-10-31,1.5622
2023-11-01,1.5576
2023-11-02,1.5577
2023-11-03,1.5603
2023-11-06,1.5587
2023-11-07,1.554
2023-11-08,1.5566
2023-11-09,1.56
2023-11-10,1.5526
2023-11-13,1.5528
2023-11-14,1.5388
2023-11-15,1.531
2023-11-16,1.5314
2023-11-17,1.5358
2023-11-20,1.5414
2023-11-21,1.543
2023-11-22,1.5431
2023-11-23,1.5332
2023-11-24,1.5244
2023-11-27,1.5271
2023-11-28,1.5311
2023-11-29,1.5306
2023-11-30,1.5268
2023-12-01,1.5347
2023-12-04,1.5336
2023-12-05,1.5276
2023-12-06,1.5271
2023-12-07,1.5072
2023-12-08,1.503
2023-12-11,1.5013
2023-12-12,1.5007
2023-12-13,1.4914
2023-12-14,1.4931
2023-12-15,1.4913
2023-12-18,1.5007
2023-12-19,1.5022
2023-12-20,1.5069
2023-12-21,1.5112
2023-12-22,1.5123
2023-12-25,1.5165
2023-12-26,1.5149
2023-12-27,1.5167
2023-12-28,1.5178
2023-12-29,1.5209
